level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.52,True,out_of_bounds,1.313,[],[],0.042,0.706,0.0
0,3,2,4,7.36,True,out_of_bounds,1.28,"[2.7, 5.5]","[7.79, 2.14]",0.043,0.411,0.25
0,5,2,4,7.38,True,out_of_bounds,1.305,"[2.7, 5.5]","[7.85, 1.85]",0.043,0.611,0.25
0,1,2,4,7.36,True,out_of_bounds,1.338,"[2.72, 5.5]","[6.17, 3.15]",0.042,0.661,0.25
0,4,2,4,7.36,True,out_of_bounds,1.285,"[2.72, 5.48]","[3.88, 5.88]",0.04,0.485,0.25
0,2,2,4,7.36,True,out_of_bounds,1.321,"[2.7, 5.48]","[5.39, 1.51]",0.043,0.593,0.25
1,4,2,4,7.32,True,out_of_bounds,1.313,"[2.68, 5.44]","[2.32, 5.67]",0.039,0.657,0.25
1,1,2,4,7.32,True,out_of_bounds,1.323,"[2.66, 5.46]","[4.42, 4.11]",0.043,0.691,0.25
1,3,2,4,7.44,True,out_of_bounds,1.324,"[2.76, 5.56]","[5.18, 2.2]",0.044,0.624,0.25
2,2,2,4,7.4,True,out_of_bounds,1.339,"[2.8, 5.4]","[8.52, 1.69]",0.041,0.647,0.25
1,5,2,4,7.34,True,out_of_bounds,1.309,"[2.68, 5.46]","[7.85, 2.42]",0.042,1.318,0.25
2,3,2,4,7.3,True,out_of_bounds,1.324,"[2.64, 5.58]","[14.5, 13.27]",0.044,1.45,0.25
2,5,2,4,7.36,True,out_of_bounds,1.309,"[2.82, 5.58]","[6.91, 5.98]",0.045,0.403,0.25
1,2,2,4,7.4,True,out_of_bounds,1.339,"[2.74, 5.5]","[7.84, 3.1]",0.046,0.709,0.25
2,1,4,4,12.48,False,completed,1.323,"[2.48, 5.56, 8.86, 12.44]","[11.54, 9.21, 4.44, 25.25]",0.045,0.485,1.8013
3,1,1,4,30.0,False,timeout,0.891,[1.44],[27.92],0.025,0.235,0.25
3,2,0,4,30.0,False,timeout,0.746,[],[],0.024,0.048,0.0
3,3,0,4,30.0,False,timeout,0.76,[],[],0.024,0.047,0.0
3,5,0,4,30.0,False,timeout,0.751,[],[],0.024,0.047,0.0
3,4,0,4,30.0,False,timeout,0.786,[],[],0.024,0.048,0.0
