level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.82,True,out_of_bounds,1.327,[],[],0.039,1.205,0.0
2,4,0,4,2.3,True,out_of_bounds,1.342,[],[],0.038,0.882,0.0
0,3,3,4,8.1,True,out_of_bounds,2.344,"[2.42, 4.56, 6.84]","[2.83, 8.02, 23.9]",0.038,0.607,0.375
0,5,3,4,8.08,True,out_of_bounds,2.267,"[2.42, 4.56, 6.86]","[2.36, 3.94, 24.15]",0.037,0.769,0.375
0,1,3,4,8.12,True,out_of_bounds,2.169,"[2.42, 4.54, 6.86]","[3.49, 6.64, 24.31]",0.039,1.244,0.375
2,1,3,4,8.2,True,out_of_bounds,2.163,"[2.28, 4.66, 6.78]","[8.7, 9.84, 17.38]",0.037,0.642,0.375
1,3,3,4,8.14,True,out_of_bounds,2.152,"[2.42, 4.56, 6.86]","[3.28, 7.45, 24.54]",0.035,0.213,0.375
0,2,3,4,8.08,True,out_of_bounds,2.312,"[2.4, 4.54, 6.86]","[3.02, 6.06, 22.32]",0.038,0.514,0.375
2,2,2,4,6.86,True,out_of_bounds,1.598,"[2.44, 4.44]","[6.54, 6.65]",0.037,0.868,0.25
0,4,3,4,8.12,True,out_of_bounds,2.287,"[2.42, 4.56, 6.84]","[2.7, 7.42, 23.6]",0.038,0.279,0.375
1,5,3,4,8.14,True,out_of_bounds,2.101,"[2.42, 4.56, 6.86]","[3.03, 3.96, 25.34]",0.037,0.828,0.375
1,1,3,4,8.14,True,out_of_bounds,2.163,"[2.42, 4.54, 6.86]","[4.38, 6.12, 23.59]",0.039,1.125,0.375
1,2,3,4,8.06,True,out_of_bounds,2.514,"[2.4, 4.56, 6.84]","[1.98, 6.0, 21.67]",0.033,0.492,0.375
1,4,3,4,8.18,True,out_of_bounds,2.086,"[2.44, 4.56, 6.84]","[2.48, 6.19, 23.38]",0.039,0.583,0.375
3,1,1,4,5.88,True,out_of_bounds,2.536,[1.36],[17.09],0.039,0.643,0.125
2,3,3,4,8.94,True,out_of_bounds,2.45,"[2.34, 4.58, 6.82]","[5.3, 18.35, 23.49]",0.043,0.694,0.375
3,2,0,4,9.56,True,out_of_bounds,1.744,[],[],0.018,0.043,0.0
3,3,0,4,6.04,True,out_of_bounds,3.836,[],[],0.018,0.04,0.0
3,5,0,4,5.94,True,out_of_bounds,4.909,[],[],0.019,0.053,0.0
3,4,0,4,7.36,True,out_of_bounds,3.434,[],[],0.02,0.046,0.0
