level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.58,True,out_of_bounds,1.744,[],[],0.044,1.156,0.0
0,4,4,4,10.68,False,completed,1.709,"[2.76, 5.06, 7.94, 10.64]","[4.76, 7.29, 16.86, 5.0]",0.049,0.614,1.9363
0,2,4,4,10.68,False,completed,1.717,"[2.76, 5.06, 7.96, 10.64]","[6.61, 7.18, 15.35, 5.87]",0.049,0.766,1.9363
2,5,2,4,6.68,True,out_of_bounds,1.695,"[2.88, 5.14]","[3.44, 1.95]",0.049,0.755,0.25
1,4,4,4,10.64,False,completed,1.744,"[2.72, 5.02, 7.9, 10.6]","[2.58, 4.63, 16.3, 6.57]",0.05,0.631,1.9398
0,3,4,4,10.68,False,completed,1.706,"[2.76, 5.06, 7.96, 10.64]","[7.24, 4.99, 18.0, 3.99]",0.051,0.723,1.9363
0,5,4,4,10.7,False,completed,1.654,"[2.76, 5.06, 7.96, 10.66]","[7.63, 6.93, 19.49, 5.71]",0.049,0.937,1.9346
2,2,2,4,7.98,True,out_of_bounds,1.709,"[2.84, 4.98]","[5.9, 6.36]",0.041,1.009,0.25
1,3,4,4,10.74,False,completed,1.715,"[2.8, 5.12, 8.02, 10.7]","[4.98, 4.57, 16.49, 7.88]",0.05,0.777,1.9311
1,5,4,4,10.66,False,completed,1.695,"[2.74, 5.02, 7.94, 10.62]","[7.66, 5.35, 19.97, 6.91]",0.048,0.576,1.9381
1,2,4,4,10.7,False,completed,1.709,"[2.8, 5.08, 7.98, 10.66]","[7.67, 7.09, 14.44, 7.39]",0.048,0.865,1.9346
2,1,4,4,10.6,False,completed,1.719,"[2.54, 5.12, 7.82, 10.56]","[11.34, 14.12, 7.86, 19.34]",0.047,0.773,1.9434
0,1,4,4,10.68,False,completed,1.72,"[2.76, 5.06, 7.96, 10.64]","[5.13, 6.79, 18.78, 7.64]",0.051,0.639,1.9363
2,3,4,4,10.62,False,completed,1.715,"[2.7, 5.14, 7.98, 10.58]","[15.76, 15.73, 14.9, 23.58]",0.046,0.537,1.9416
1,1,4,4,10.64,False,completed,1.719,"[2.72, 5.02, 7.92, 10.6]","[5.66, 5.66, 19.06, 6.64]",0.041,1.139,1.9398
3,1,1,4,7.0,True,out_of_bounds,1.24,[1.94],[5.85],0.073,0.271,0.125
3,2,0,4,30.0,False,timeout,1.066,[],[],0.027,0.058,0.0
3,5,0,4,30.0,False,timeout,1.074,[],[],0.027,0.057,0.0
3,3,0,4,30.0,False,timeout,1.134,[],[],0.027,0.057,0.0
3,4,0,4,30.0,False,timeout,1.076,[],[],0.027,0.058,0.0
