level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,1.88,True,out_of_bounds,1.765,[],[],0.03,0.095,0.0
2,5,0,4,1.44,True,out_of_bounds,1.834,[],[],0.037,0.45,0.0
1,2,1,4,4.18,True,out_of_bounds,1.795,[2.04],[1.15],0.029,0.598,0.125
2,1,1,4,4.24,True,out_of_bounds,1.754,[1.88],[11.16],0.033,0.913,0.125
0,2,3,4,7.1,True,out_of_bounds,1.902,"[2.04, 4.14, 6.14]","[0.65, 9.17, 22.58]",0.036,0.593,0.375
0,1,3,4,7.1,True,out_of_bounds,1.947,"[2.04, 4.14, 6.14]","[0.5, 9.68, 21.66]",0.04,0.776,0.375
1,1,3,4,7.1,True,out_of_bounds,1.958,"[2.02, 4.14, 6.12]","[0.73, 10.2, 21.64]",0.037,1.234,0.375
0,5,3,4,7.08,True,out_of_bounds,1.918,"[2.04, 4.16, 6.14]","[3.12, 9.93, 21.33]",0.037,0.998,0.375
1,3,3,4,7.18,True,out_of_bounds,1.96,"[2.06, 4.18, 6.16]","[1.34, 6.57, 22.61]",0.032,0.764,0.375
0,4,3,4,7.08,True,out_of_bounds,1.947,"[2.04, 4.14, 6.14]","[0.96, 9.92, 23.22]",0.038,0.691,0.375
1,5,3,4,7.12,True,out_of_bounds,1.939,"[2.02, 4.16, 6.12]","[1.86, 7.92, 21.75]",0.036,0.559,0.375
1,4,3,4,7.12,True,out_of_bounds,1.988,"[2.02, 4.12, 6.12]","[2.97, 9.17, 23.03]",0.034,0.429,0.375
2,3,3,4,8.0,True,out_of_bounds,1.96,"[1.98, 4.2, 6.12]","[7.26, 17.75, 20.42]",0.03,0.411,0.375
0,3,3,4,7.1,True,out_of_bounds,1.921,"[2.04, 4.14, 6.14]","[1.44, 8.82, 23.02]",0.039,0.444,0.375
2,2,2,4,6.14,True,out_of_bounds,1.878,"[2.08, 4.04]","[6.68, 10.01]",0.032,0.193,0.25
3,1,1,4,6.26,True,out_of_bounds,2.789,[1.94],[2.85],0.058,0.45,0.125
3,2,0,4,5.12,True,out_of_bounds,2.508,[],[],0.016,0.043,0.0
3,3,0,4,4.26,True,out_of_bounds,6.349,[],[],0.017,0.049,0.0
3,5,0,4,5.44,True,out_of_bounds,2.161,[],[],0.017,0.044,0.0
3,4,0,4,7.26,True,out_of_bounds,3.337,[],[],0.017,0.045,0.0
