level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.42,True,out_of_bounds,1.646,[],[],0.105,1.195,0.0
0,3,1,4,4.34,True,out_of_bounds,1.662,[3.78],[5.69],0.106,0.977,0.125
0,4,1,4,4.44,True,out_of_bounds,1.668,[3.88],[2.0],0.114,1.454,0.125
0,2,1,4,4.28,True,out_of_bounds,1.714,[3.7],[1.48],0.1,1.161,0.125
0,1,1,4,4.34,True,out_of_bounds,1.707,[3.78],[4.94],0.104,1.29,0.125
2,3,1,4,4.38,True,out_of_bounds,1.663,[3.7],[4.6],0.097,1.126,0.125
1,1,1,4,4.32,True,out_of_bounds,1.657,[3.74],[3.0],0.103,1.261,0.125
0,5,1,4,4.38,True,out_of_bounds,1.674,[3.8],[6.05],0.1,1.271,0.125
1,4,1,4,4.46,True,out_of_bounds,1.641,[3.86],[2.92],0.107,1.296,0.125
1,3,1,4,4.34,True,out_of_bounds,1.632,[3.74],[5.08],0.106,1.036,0.125
1,5,1,4,4.4,True,out_of_bounds,1.646,[3.8],[5.65],0.103,1.527,0.125
1,2,1,4,4.26,True,out_of_bounds,1.666,[3.7],[3.71],0.108,1.232,0.125
2,2,1,4,4.46,True,out_of_bounds,1.666,[3.88],[2.87],0.105,1.057,0.125
2,4,1,4,4.22,True,out_of_bounds,1.671,[3.56],[1.65],0.109,0.874,0.125
2,1,0,4,3.18,True,out_of_bounds,1.657,[],[],0.125,0.68,0.0
3,1,0,4,30.0,False,timeout,1.647,[],[],0.057,0.453,0.0
3,2,0,4,30.0,False,timeout,1.84,[],[],0.057,0.114,0.0
3,3,0,4,30.0,False,timeout,1.696,[],[],0.058,0.111,0.0
3,5,0,4,30.0,False,timeout,1.71,[],[],0.058,0.109,0.0
3,4,0,4,30.0,False,timeout,1.679,[],[],0.058,0.105,0.0
