level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.58,True,out_of_bounds,1.841,[],[],0.027,0.457,0.0
0,1,1,4,3.04,True,out_of_bounds,1.845,[2.16],[3.66],0.038,0.875,0.125
0,5,1,4,3.04,True,out_of_bounds,1.861,[2.16],[6.3],0.044,0.616,0.125
0,3,1,4,3.04,True,out_of_bounds,1.904,[2.16],[3.98],0.041,0.453,0.125
0,2,1,4,3.04,True,out_of_bounds,1.835,[2.16],[2.71],0.04,0.83,0.125
2,4,0,4,2.0,True,out_of_bounds,1.834,[],[],0.034,0.433,0.0
1,1,1,4,3.02,True,out_of_bounds,1.88,[2.14],[2.53],0.032,0.417,0.125
1,2,1,4,3.04,True,out_of_bounds,1.834,[2.18],[2.0],0.031,0.371,0.125
2,1,1,4,3.08,True,out_of_bounds,1.928,[2.0],[8.14],0.034,0.527,0.125
2,2,1,4,3.0,True,out_of_bounds,1.834,[2.2],[6.85],0.028,0.25,0.125
1,4,1,4,3.06,True,out_of_bounds,2.014,[2.14],[5.87],0.035,0.269,0.125
1,5,1,4,3.06,True,out_of_bounds,1.944,[2.16],[7.09],0.038,0.952,0.125
0,4,1,4,3.04,True,out_of_bounds,1.929,[2.16],[3.79],0.035,0.301,0.125
2,3,1,4,3.16,True,out_of_bounds,2.007,[2.12],[5.21],0.032,0.456,0.125
1,3,1,4,3.12,True,out_of_bounds,1.968,[2.2],[6.27],0.03,0.482,0.125
3,1,1,4,4.58,True,out_of_bounds,2.785,[1.94],[1.92],0.082,0.224,0.125
3,3,0,4,3.86,True,out_of_bounds,3.329,[],[],0.021,0.05,0.0
3,2,0,4,7.26,True,out_of_bounds,5.32,[],[],0.021,0.044,0.0
3,5,0,4,5.2,True,out_of_bounds,3.534,[],[],0.021,0.046,0.0
3,4,0,4,5.62,True,out_of_bounds,2.244,[],[],0.021,0.052,0.0
