level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,7.06,True,out_of_bounds,0.517,[],[],0.023,0.772,0.0
0,1,3,4,23.2,True,out_of_bounds,0.537,"[7.3, 13.92, 22.04]","[18.63, 4.53, 7.01]",0.02,0.286,0.375
1,1,3,4,23.18,True,out_of_bounds,0.53,"[7.3, 13.92, 22.04]","[19.21, 3.25, 5.15]",0.02,0.447,0.375
2,5,2,4,21.92,True,out_of_bounds,0.527,"[7.62, 14.24]","[4.03, 12.9]",0.019,0.437,0.25
0,3,3,4,23.18,True,out_of_bounds,0.515,"[7.28, 13.9, 22.04]","[21.35, 4.75, 4.77]",0.02,0.535,0.375
0,2,3,4,23.16,True,out_of_bounds,0.542,"[7.28, 13.9, 22.04]","[25.78, 2.52, 2.7]",0.02,0.641,0.375
2,3,2,4,21.72,True,out_of_bounds,0.549,"[7.04, 13.96]","[32.31, 11.48]",0.02,0.379,0.25
0,4,3,4,23.18,True,out_of_bounds,0.54,"[7.28, 13.92, 22.04]","[14.46, 3.74, 3.32]",0.022,0.481,0.375
1,4,3,4,23.18,True,out_of_bounds,0.518,"[7.28, 13.92, 22.04]","[13.74, 3.1, 3.55]",0.02,0.547,0.375
0,5,3,4,23.16,True,out_of_bounds,0.531,"[7.28, 13.92, 22.04]","[18.93, 1.77, 4.62]",0.018,0.175,0.375
2,1,3,4,22.98,True,out_of_bounds,0.53,"[6.88, 14.22, 21.82]","[29.18, 7.57, 8.93]",0.021,0.51,0.375
1,5,3,4,23.16,True,out_of_bounds,0.527,"[7.28, 13.92, 22.04]","[15.74, 2.09, 8.08]",0.021,0.556,0.375
3,1,1,4,16.86,True,out_of_bounds,0.525,[6.08],[1.34],0.021,0.414,0.125
1,2,3,4,23.14,True,out_of_bounds,0.542,"[7.28, 13.9, 22.04]","[26.63, 2.07, 2.32]",0.021,0.44,0.375
1,3,3,4,23.18,True,out_of_bounds,0.549,"[7.26, 13.9, 22.04]","[23.41, 5.25, 5.75]",0.022,0.509,0.375
2,2,3,4,27.32,True,out_of_bounds,0.542,"[7.4, 13.58, 22.1]","[17.75, 5.63, 8.57]",0.023,0.288,0.375
3,2,0,4,30.0,False,timeout,0.532,[],[],0.01,0.028,0.0
3,5,0,4,8.46,True,out_of_bounds,0.449,[],[],0.011,0.028,0.0
3,3,0,4,30.0,False,timeout,0.551,[],[],0.011,0.024,0.0
3,4,0,4,30.0,False,timeout,0.531,[],[],0.011,0.026,0.0
