level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,3,0,4,2.52,True,out_of_bounds,1.718,[],[],0.03,0.624,0.0
0,4,0,4,2.52,True,out_of_bounds,1.72,[],[],0.028,0.433,0.0
0,2,0,4,2.52,True,out_of_bounds,1.687,[],[],0.023,0.106,0.0
2,4,0,4,2.4,True,out_of_bounds,1.741,[],[],0.022,0.069,0.0
0,5,0,4,2.52,True,out_of_bounds,1.655,[],[],0.023,0.069,0.0
0,1,0,4,2.52,True,out_of_bounds,1.741,[],[],0.024,0.393,0.0
1,3,0,4,2.6,True,out_of_bounds,1.733,[],[],0.025,0.451,0.0
1,2,0,4,2.52,True,out_of_bounds,1.665,[],[],0.025,0.587,0.0
1,4,0,4,2.52,True,out_of_bounds,1.741,[],[],0.028,0.179,0.0
1,5,0,4,2.52,True,out_of_bounds,1.681,[],[],0.03,0.474,0.0
2,2,0,4,2.54,True,out_of_bounds,1.665,[],[],0.032,0.396,0.0
1,1,0,4,2.48,True,out_of_bounds,1.718,[],[],0.047,0.586,0.0
2,3,0,4,2.52,True,out_of_bounds,1.733,[],[],0.054,0.508,0.0
2,5,0,4,1.92,True,out_of_bounds,1.681,[],[],0.054,0.38,0.0
3,1,0,4,1.9,True,out_of_bounds,1.153,[],[],0.061,0.141,0.0
2,1,1,4,2.94,True,out_of_bounds,1.718,[2.38],[28.08],0.059,0.398,0.125
3,3,0,4,30.0,False,timeout,1.275,[],[],0.011,0.027,0.0
3,5,0,4,30.0,False,timeout,1.297,[],[],0.011,0.026,0.0
3,2,0,4,30.0,False,timeout,1.247,[],[],0.011,0.027,0.0
3,4,0,4,30.0,False,timeout,1.284,[],[],0.011,0.027,0.0
