level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,1,3,4,5.92,True,out_of_bounds,1.691,"[1.96, 3.58, 5.6]","[15.27, 4.37, 4.49]",0.039,1.034,0.375
2,4,2,4,5.54,True,out_of_bounds,1.696,"[1.92, 3.62]","[4.75, 3.86]",0.031,1.393,0.25
0,3,3,4,5.94,True,out_of_bounds,1.662,"[1.98, 3.58, 5.6]","[12.81, 3.62, 5.81]",0.028,0.286,0.375
0,4,3,4,5.96,True,out_of_bounds,1.676,"[1.98, 3.58, 5.6]","[12.04, 4.2, 5.77]",0.027,0.319,0.375
1,4,3,4,5.94,True,out_of_bounds,1.696,"[1.96, 3.56, 5.58]","[12.29, 3.62, 4.54]",0.03,0.845,0.375
1,3,3,4,5.96,True,out_of_bounds,1.667,"[2.0, 3.62, 5.64]","[13.33, 3.53, 5.16]",0.029,0.165,0.375
2,1,2,4,4.68,True,out_of_bounds,1.684,"[1.84, 3.66]","[28.24, 9.37]",0.031,0.256,0.25
2,5,3,4,5.66,True,out_of_bounds,1.657,"[2.04, 3.66, 5.6]","[11.69, 6.51, 9.56]",0.031,0.25,0.375
1,5,3,4,5.9,True,out_of_bounds,1.657,"[1.96, 3.56, 5.58]","[15.26, 4.7, 3.87]",0.028,0.357,0.375
0,5,3,4,5.92,True,out_of_bounds,1.626,"[1.98, 3.58, 5.6]","[14.74, 5.58, 5.09]",0.028,0.143,0.375
2,2,3,4,6.86,True,out_of_bounds,1.628,"[2.02, 3.5, 5.64]","[10.5, 6.37, 2.42]",0.028,0.109,0.375
1,1,3,4,5.9,True,out_of_bounds,1.684,"[1.96, 3.56, 5.6]","[14.7, 3.06, 4.43]",0.029,0.102,0.375
0,2,3,4,5.94,True,out_of_bounds,1.652,"[1.98, 3.58, 5.6]","[13.66, 5.49, 5.52]",0.031,0.17,0.375
1,2,3,4,5.96,True,out_of_bounds,1.628,"[1.98, 3.58, 5.62]","[14.67, 5.59, 5.93]",0.034,0.141,0.375
2,3,2,4,4.82,True,out_of_bounds,1.667,"[1.94, 3.64]","[24.51, 14.21]",0.031,0.254,0.25
3,1,1,4,1.16,True,out_of_bounds,1.507,[1.12],[17.14],0.029,0.093,0.125
3,5,0,4,2.52,True,out_of_bounds,1.411,[],[],0.016,0.033,0.0
3,2,0,4,30.0,False,timeout,1.449,[],[],0.012,0.027,0.0
3,4,0,4,30.0,False,timeout,1.453,[],[],0.011,0.028,0.0
3,3,0,4,30.0,False,timeout,1.44,[],[],0.01,0.026,0.0
