level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,1,2,4,6.06,True,out_of_bounds,1.49,"[2.48, 4.56]","[23.3, 11.5]",0.035,0.647,0.25
0,4,3,4,7.9,True,out_of_bounds,1.512,"[2.66, 4.52, 6.98]","[7.28, 5.88, 19.81]",0.037,0.692,0.375
1,5,3,4,7.86,True,out_of_bounds,1.492,"[2.62, 4.48, 6.96]","[10.39, 3.33, 19.8]",0.036,0.513,0.375
0,3,3,4,7.9,True,out_of_bounds,1.489,"[2.64, 4.52, 6.98]","[8.55, 6.01, 20.81]",0.035,1.07,0.375
1,4,3,4,7.86,True,out_of_bounds,1.532,"[2.62, 4.48, 6.94]","[7.61, 5.46, 20.65]",0.035,0.469,0.375
0,5,3,4,7.88,True,out_of_bounds,1.494,"[2.64, 4.52, 7.0]","[11.13, 3.53, 18.34]",0.035,0.582,0.375
2,4,2,4,6.88,True,out_of_bounds,1.532,"[2.58, 4.52]","[1.57, 6.16]",0.036,0.723,0.25
2,3,3,4,8.02,True,out_of_bounds,1.508,"[2.64, 4.6, 7.02]","[23.6, 16.4, 19.02]",0.033,0.794,0.375
0,1,3,4,7.88,True,out_of_bounds,1.471,"[2.66, 4.52, 6.98]","[8.05, 4.96, 18.85]",0.035,0.758,0.375
2,5,3,4,7.82,True,out_of_bounds,1.492,"[2.72, 4.6, 6.98]","[7.33, 8.17, 17.16]",0.036,0.562,0.375
2,2,2,4,7.02,True,out_of_bounds,1.454,"[2.72, 4.44]","[5.13, 4.32]",0.033,1.118,0.25
1,2,3,4,7.9,True,out_of_bounds,1.454,"[2.68, 4.54, 7.0]","[9.49, 5.05, 16.87]",0.033,0.576,0.375
1,3,3,4,7.98,True,out_of_bounds,1.508,"[2.72, 4.58, 7.06]","[10.46, 5.05, 20.04]",0.031,0.333,0.375
0,2,3,4,7.88,True,out_of_bounds,1.463,"[2.64, 4.5, 6.98]","[10.02, 3.95, 16.58]",0.029,0.439,0.375
1,1,3,4,7.84,True,out_of_bounds,1.49,"[2.62, 4.46, 6.94]","[8.14, 3.95, 18.92]",0.032,0.316,0.375
3,1,1,4,5.32,True,out_of_bounds,1.511,[1.96],[1.32],0.038,0.216,0.125
3,4,0,4,1.66,True,out_of_bounds,1.433,[],[],0.02,0.045,0.0
3,3,0,4,2.42,True,out_of_bounds,4.216,[],[],0.02,0.046,0.0
3,5,0,4,2.62,True,out_of_bounds,2.235,[],[],0.02,0.051,0.0
3,2,0,4,30.0,False,timeout,1.758,[],[],0.018,0.043,0.0
