level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.2,True,out_of_bounds,1.486,[],[],0.035,0.395,0.0
0,5,4,4,8.66,False,completed,1.71,"[2.36, 4.16, 6.44, 8.62]","[6.03, 9.22, 26.56, 10.41]",0.04,0.365,2.1547
0,2,4,4,8.66,False,completed,1.751,"[2.36, 4.14, 6.44, 8.62]","[5.4, 7.9, 25.2, 7.02]",0.042,0.831,2.1547
0,3,4,4,8.66,False,completed,1.754,"[2.36, 4.14, 6.44, 8.62]","[6.02, 7.52, 23.91, 9.89]",0.04,0.697,2.1547
2,1,4,4,8.6,False,completed,1.762,"[2.2, 4.24, 6.32, 8.56]","[8.87, 11.25, 15.62, 23.15]",0.038,0.812,2.1628
0,4,4,4,8.64,False,completed,1.733,"[2.38, 4.14, 6.44, 8.6]","[5.37, 8.8, 26.08, 12.6]",0.039,0.637,2.1574
1,5,4,4,8.64,False,completed,1.828,"[2.34, 4.14, 6.42, 8.6]","[6.59, 7.09, 26.61, 12.27]",0.038,0.892,2.1574
1,3,4,4,8.7,False,completed,1.883,"[2.4, 4.18, 6.48, 8.66]","[5.98, 5.18, 24.49, 11.45]",0.04,0.878,2.1494
0,1,4,4,8.68,False,completed,1.79,"[2.36, 4.14, 6.44, 8.64]","[6.84, 8.56, 22.9, 7.76]",0.039,0.632,2.1521
1,2,4,4,8.68,False,completed,1.704,"[2.38, 4.16, 6.46, 8.64]","[5.5, 7.37, 24.21, 5.97]",0.039,0.711,2.1521
1,4,4,4,8.62,False,completed,1.862,"[2.34, 4.1, 6.4, 8.58]","[6.29, 7.36, 25.8, 12.39]",0.038,0.803,2.1601
2,3,4,4,8.58,False,completed,1.883,"[2.32, 4.2, 6.44, 8.54]","[5.22, 16.63, 22.96, 29.79]",0.035,0.556,2.1655
3,1,1,4,4.46,True,out_of_bounds,2.097,[1.18],[13.63],0.039,0.646,0.125
1,1,4,4,8.64,False,completed,1.762,"[2.34, 4.12, 6.4, 8.6]","[6.56, 9.3, 22.54, 7.85]",0.038,0.674,2.1574
2,5,3,4,8.52,True,out_of_bounds,1.828,"[2.46, 4.28, 6.44]","[8.04, 8.73, 23.58]",0.04,0.522,0.375
2,2,2,4,6.46,True,out_of_bounds,1.683,"[2.42, 4.04]","[8.55, 7.38]",0.033,0.477,0.25
3,2,0,4,3.46,True,out_of_bounds,2.72,[],[],0.021,0.057,0.0
3,3,0,4,4.34,True,out_of_bounds,4.933,[],[],0.021,0.05,0.0
3,4,0,4,5.54,True,out_of_bounds,3.477,[],[],0.021,0.05,0.0
3,5,0,4,6.58,True,out_of_bounds,4.53,[],[],0.021,0.049,0.0
