level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
1,1,0,4,1.3,True,out_of_bounds,3.312,[],[],0.047,0.179,0.0
0,3,1,4,2.04,True,out_of_bounds,3.149,[1.84],[16.81],0.039,0.111,0.125
0,2,1,4,2.08,True,out_of_bounds,3.218,[1.86],[15.16],0.043,0.402,0.125
1,3,1,4,1.82,True,out_of_bounds,3.406,[1.58],[30.13],0.042,0.352,0.125
0,5,0,4,1.34,True,out_of_bounds,3.307,[],[],0.041,1.421,0.0
0,1,1,4,1.96,True,out_of_bounds,3.2,[1.74],[10.09],0.047,0.336,0.125
1,4,1,4,1.86,True,out_of_bounds,3.139,[1.62],[28.64],0.041,0.151,0.125
0,4,1,4,1.98,True,out_of_bounds,3.115,[1.78],[7.3],0.042,0.337,0.125
1,2,0,4,1.16,True,out_of_bounds,3.391,[],[],0.042,0.13,0.0
1,5,1,4,1.96,True,out_of_bounds,3.218,[1.72],[30.33],0.043,0.389,0.125
2,4,0,4,1.4,True,out_of_bounds,3.139,[],[],0.043,1.612,0.0
2,1,0,4,1.14,True,out_of_bounds,3.312,[],[],0.044,0.433,0.0
2,3,0,4,1.4,True,out_of_bounds,3.406,[],[],0.046,0.884,0.0
2,2,0,4,1.22,True,out_of_bounds,3.391,[],[],0.05,0.158,0.0
3,1,1,4,2.26,True,out_of_bounds,1.672,[2.04],[11.35],0.09,0.206,0.125
2,5,1,4,30.0,False,timeout,3.218,[2.2],[13.28],0.028,0.179,0.25
3,3,0,4,30.0,False,timeout,1.695,[],[],0.028,0.044,0.0
3,2,0,4,30.0,False,timeout,1.814,[],[],0.028,0.045,0.0
3,4,0,4,30.0,False,timeout,1.682,[],[],0.028,0.045,0.0
3,5,0,4,30.0,False,timeout,1.713,[],[],0.028,0.047,0.0
