level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,3,4,4,8.04,False,completed,1.474,"[2.1, 3.82, 6.0, 8.0]","[15.22, 6.32, 18.91, 5.04]",0.024,0.325,2.2438
1,4,3,4,6.98,True,out_of_bounds,1.509,"[2.08, 3.8, 5.98]","[14.64, 4.05, 18.64]",0.022,0.142,0.375
1,3,3,4,7.04,True,out_of_bounds,1.482,"[2.14, 3.88, 6.04]","[15.32, 5.07, 17.86]",0.023,0.143,0.375
0,5,3,4,6.98,True,out_of_bounds,1.465,"[2.1, 3.84, 6.0]","[15.43, 4.44, 17.83]",0.023,0.471,0.375
1,1,3,4,6.96,True,out_of_bounds,1.504,"[2.08, 3.8, 5.96]","[14.35, 9.0, 19.47]",0.022,0.31,0.375
0,1,4,4,8.06,False,completed,1.502,"[2.1, 3.82, 6.0, 8.02]","[14.55, 9.94, 18.72, 5.86]",0.024,0.572,2.2407
1,2,3,4,7.0,True,out_of_bounds,1.472,"[2.12, 3.82, 6.02]","[15.81, 10.26, 19.91]",0.024,0.643,0.375
2,4,2,4,5.9,True,out_of_bounds,1.509,"[2.04, 3.86]","[7.51, 3.69]",0.021,0.099,0.25
2,3,4,4,8.0,False,completed,1.482,"[2.06, 3.9, 6.0, 7.96]","[28.31, 16.24, 16.86, 21.55]",0.021,0.116,2.25
2,2,2,4,6.0,True,out_of_bounds,1.472,"[2.14, 3.7]","[12.69, 9.79]",0.022,0.483,0.25
0,2,4,4,8.04,False,completed,1.468,"[2.1, 3.82, 6.0, 8.0]","[15.81, 8.35, 19.01, 5.03]",0.024,0.164,2.2438
2,5,3,4,6.94,True,out_of_bounds,1.495,"[2.18, 3.98, 5.98]","[7.49, 27.76, 15.48]",0.022,0.22,0.375
0,4,4,4,8.06,False,completed,1.489,"[2.1, 3.82, 6.0, 8.02]","[14.95, 6.18, 19.72, 5.37]",0.023,0.116,2.2407
3,1,1,4,4.88,True,out_of_bounds,1.408,[1.16],[18.45],0.022,0.267,0.125
2,1,2,4,4.98,True,out_of_bounds,1.504,"[1.94, 3.92]","[31.68, 10.42]",0.024,0.35,0.25
1,5,3,4,6.96,True,out_of_bounds,1.495,"[2.08, 3.8, 5.96]","[16.94, 3.33, 17.11]",0.023,0.277,0.375
3,4,0,4,30.0,False,timeout,1.33,[],[],0.009,0.024,0.0
3,3,0,4,30.0,False,timeout,1.34,[],[],0.009,0.022,0.0
3,2,0,4,30.0,False,timeout,1.317,[],[],0.009,0.023,0.0
3,5,0,4,30.0,False,timeout,1.367,[],[],0.009,0.024,0.0
