level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.14,True,out_of_bounds,1.563,[],[],0.037,0.618,0.0
2,5,0,4,1.68,True,out_of_bounds,1.547,[],[],0.031,0.137,0.0
0,2,4,4,8.06,False,completed,1.761,"[2.28, 4.0, 6.2, 8.02]","[6.2, 9.35, 22.27, 15.48]",0.037,0.923,2.2407
1,5,4,4,8.04,False,completed,1.858,"[2.28, 4.02, 6.18, 8.0]","[7.12, 6.72, 20.61, 13.04]",0.036,0.625,2.2438
0,1,4,4,8.06,False,completed,1.745,"[2.3, 4.0, 6.2, 8.02]","[6.45, 7.8, 20.33, 12.18]",0.04,0.723,2.2407
0,5,4,4,8.06,False,completed,1.748,"[2.3, 4.02, 6.18, 8.02]","[6.97, 7.38, 19.82, 12.62]",0.038,0.648,2.2407
0,3,4,4,8.06,False,completed,1.783,"[2.3, 4.0, 6.2, 8.02]","[6.09, 10.74, 22.02, 15.65]",0.037,0.829,2.2407
2,1,2,4,5.24,True,out_of_bounds,1.693,"[2.12, 4.1]","[7.88, 12.7]",0.036,0.727,0.25
1,2,4,4,8.08,False,completed,1.729,"[2.3, 4.02, 6.22, 8.04]","[5.53, 9.3, 21.95, 15.83]",0.035,0.714,2.2376
1,4,4,4,8.04,False,completed,1.841,"[2.26, 3.96, 6.16, 8.0]","[7.76, 6.0, 22.07, 11.9]",0.038,0.928,2.2438
1,1,4,4,8.04,False,completed,1.768,"[2.26, 3.98, 6.16, 8.0]","[4.51, 9.41, 20.99, 12.03]",0.041,0.692,2.2438
2,3,3,4,7.9,True,out_of_bounds,1.913,"[2.24, 4.08, 6.2]","[6.17, 18.42, 20.7]",0.038,0.421,0.375
1,3,4,4,8.08,False,completed,1.913,"[2.32, 4.04, 6.24, 8.04]","[6.45, 7.51, 21.83, 16.84]",0.037,0.67,2.2376
0,4,4,4,8.06,False,completed,1.732,"[2.3, 4.0, 6.2, 8.02]","[6.97, 7.3, 21.74, 12.17]",0.039,0.697,2.2407
2,2,2,4,6.22,True,out_of_bounds,1.624,"[2.34, 3.9]","[9.06, 10.63]",0.041,0.393,0.25
3,1,1,4,2.32,True,out_of_bounds,3.126,[1.16],[12.31],0.078,0.259,0.125
3,3,0,4,3.88,True,out_of_bounds,4.597,[],[],0.018,0.045,0.0
3,2,0,4,5.56,True,out_of_bounds,2.858,[],[],0.018,0.047,0.0
3,4,0,4,4.12,True,out_of_bounds,2.573,[],[],0.019,0.048,0.0
3,5,0,4,4.72,True,out_of_bounds,1.784,[],[],0.018,0.052,0.0
