level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,1.94,True,out_of_bounds,1.579,[],[],0.26,0.884,0.0
0,1,3,4,7.56,True,out_of_bounds,1.695,"[2.02, 3.52, 6.88]","[5.92, 5.6, 20.39]",0.285,1.992,0.375
0,5,3,4,7.58,True,out_of_bounds,1.692,"[2.02, 3.52, 6.92]","[8.28, 6.38, 19.7]",0.277,2.324,0.375
0,2,3,4,7.58,True,out_of_bounds,1.724,"[2.0, 3.52, 6.86]","[6.68, 7.56, 17.79]",0.276,3.226,0.375
3,1,1,4,1.56,True,out_of_bounds,1.872,[0.86],[22.36],0.257,1.335,0.125
1,4,3,4,7.6,True,out_of_bounds,1.579,"[2.02, 3.56, 6.84]","[3.79, 4.41, 20.57]",0.27,2.459,0.375
1,1,3,4,7.56,True,out_of_bounds,1.597,"[2.0, 3.52, 6.86]","[6.11, 2.81, 19.76]",0.277,2.129,0.375
1,5,3,4,7.66,True,out_of_bounds,1.618,"[2.06, 3.56, 6.92]","[6.82, 5.89, 20.23]",0.274,2.706,0.375
2,2,2,4,6.84,True,out_of_bounds,1.652,"[2.02, 3.36]","[6.92, 5.05]",0.274,3.164,0.25
0,3,3,4,7.56,True,out_of_bounds,1.654,"[2.02, 3.52, 6.86]","[5.55, 7.0, 20.32]",0.272,2.007,0.375
1,2,3,4,7.48,True,out_of_bounds,1.652,"[1.98, 3.48, 6.82]","[7.38, 6.84, 18.72]",0.273,2.395,0.375
0,4,3,4,7.56,True,out_of_bounds,1.641,"[2.02, 3.52, 6.86]","[3.92, 4.87, 20.22]",0.273,3.15,0.375
2,3,3,4,8.48,True,out_of_bounds,1.663,"[2.06, 3.64, 6.88]","[13.38, 14.47, 18.98]",0.278,3.026,0.375
2,1,3,4,7.54,True,out_of_bounds,1.674,"[1.88, 3.6, 6.7]","[15.94, 11.4, 14.91]",0.284,2.186,0.375
1,3,3,4,7.74,True,out_of_bounds,1.581,"[2.12, 3.66, 6.96]","[3.59, 4.11, 20.79]",0.281,1.618,0.375
2,5,3,4,7.68,True,out_of_bounds,1.618,"[2.16, 3.8, 6.98]","[4.1, 4.96, 17.19]",0.283,2.855,0.375
3,2,0,4,30.0,False,timeout,1.605,[],[],0.245,0.308,0.0
3,3,0,4,30.0,False,timeout,1.527,[],[],0.244,0.297,0.0
3,4,0,4,30.0,False,timeout,1.519,[],[],0.217,0.27,0.0
3,5,0,4,30.0,False,timeout,1.528,[],[],0.215,0.267,0.0
