level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,4,1,4,3.2,True,out_of_bounds,1.596,[2.28],[3.25],0.028,0.078,0.125
2,5,0,4,1.68,True,out_of_bounds,1.529,[],[],0.026,0.092,0.0
0,3,1,4,3.22,True,out_of_bounds,1.587,[2.28],[2.95],0.025,0.089,0.125
2,4,0,4,2.16,True,out_of_bounds,1.59,[],[],0.017,0.177,0.0
0,2,1,4,3.22,True,out_of_bounds,1.574,[2.28],[2.81],0.031,0.137,0.125
0,5,1,4,3.22,True,out_of_bounds,1.572,[2.28],[3.66],0.031,0.536,0.125
1,4,1,4,3.18,True,out_of_bounds,1.62,[2.26],[3.95],0.026,0.073,0.125
2,1,1,4,3.24,True,out_of_bounds,1.611,[2.12],[8.09],0.024,0.091,0.125
2,2,1,4,3.18,True,out_of_bounds,1.549,[2.32],[6.85],0.022,0.333,0.125
1,5,1,4,3.2,True,out_of_bounds,1.607,[2.28],[3.75],0.03,0.666,0.125
1,3,1,4,3.08,True,out_of_bounds,1.563,[2.32],[2.81],0.026,0.171,0.125
1,2,1,4,3.24,True,out_of_bounds,1.549,[2.3],[2.21],0.026,0.429,0.125
0,1,1,4,3.22,True,out_of_bounds,1.584,[2.28],[2.22],0.028,0.742,0.125
2,3,1,4,3.12,True,out_of_bounds,1.563,[2.24],[6.38],0.027,0.407,0.125
1,1,1,4,3.18,True,out_of_bounds,1.601,[2.26],[1.27],0.027,0.38,0.125
3,1,1,4,4.5,True,out_of_bounds,1.52,[1.94],[2.77],0.06,0.163,0.125
3,3,0,4,30.0,False,timeout,1.48,[],[],0.011,0.026,0.0
3,2,0,4,30.0,False,timeout,1.472,[],[],0.011,0.027,0.0
3,4,0,4,30.0,False,timeout,1.47,[],[],0.011,0.027,0.0
3,5,0,4,30.0,False,timeout,1.518,[],[],0.011,0.027,0.0
