level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
1,2,0,4,1.36,True,out_of_bounds,3.138,[],[],0.058,0.9,0.0
2,1,0,4,1.24,True,out_of_bounds,2.859,[],[],0.052,0.455,0.0
0,4,1,4,3.24,True,out_of_bounds,2.822,[1.64],[21.98],0.055,1.319,0.125
1,4,1,4,3.3,True,out_of_bounds,2.545,[1.64],[13.38],0.051,0.989,0.125
1,5,1,4,3.34,True,out_of_bounds,2.784,[1.62],[24.15],0.051,0.629,0.125
0,2,1,4,3.32,True,out_of_bounds,2.959,[1.6],[26.28],0.049,1.316,0.125
0,5,1,4,3.3,True,out_of_bounds,2.952,[1.6],[28.86],0.05,0.754,0.125
0,1,0,4,1.4,True,out_of_bounds,3.112,[],[],0.053,0.306,0.0
2,2,0,4,1.32,True,out_of_bounds,3.138,[],[],0.05,0.479,0.0
2,3,2,4,4.04,True,out_of_bounds,5.33,"[1.58, 3.3]","[25.43, 19.26]",0.047,0.569,0.25
2,4,0,4,1.6,True,out_of_bounds,2.545,[],[],0.047,0.366,0.0
1,1,0,4,1.42,True,out_of_bounds,2.859,[],[],0.048,0.497,0.0
0,3,2,4,4.46,True,out_of_bounds,5.403,"[2.1, 3.68]","[5.4, 7.41]",0.05,1.096,0.25
1,3,1,4,3.38,True,out_of_bounds,2.776,[1.66],[13.65],0.051,0.936,0.125
3,1,1,4,1.16,True,out_of_bounds,3.295,[0.72],[9.62],0.082,0.166,0.125
2,5,2,4,4.28,True,out_of_bounds,5.236,"[1.72, 3.54]","[10.99, 3.85]",0.06,0.421,0.25
3,2,0,4,1.3,True,out_of_bounds,3.438,[],[],0.028,0.067,0.0
3,3,0,4,2.9,True,out_of_bounds,3.558,[],[],0.026,0.066,0.0
3,4,0,4,2.88,True,out_of_bounds,4.118,[],[],0.026,0.062,0.0
3,5,0,4,4.44,True,out_of_bounds,3.676,[],[],0.026,0.061,0.0
