level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.84,True,out_of_bounds,1.475,[],[],0.05,0.834,0.0
2,4,0,4,2.34,True,out_of_bounds,1.509,[],[],0.049,0.626,0.0
2,1,2,4,5.4,True,out_of_bounds,1.586,"[2.32, 4.36]","[7.89, 9.95]",0.039,0.693,0.25
2,2,2,4,6.62,True,out_of_bounds,1.642,"[2.54, 4.18]","[6.7, 8.56]",0.038,0.541,0.25
2,3,2,4,5.62,True,out_of_bounds,1.633,"[2.46, 4.36]","[7.62, 18.05]",0.037,0.802,0.25
0,1,4,4,8.58,False,completed,1.595,"[2.48, 4.28, 6.6, 8.54]","[2.6, 9.18, 18.92, 9.8]",0.043,0.64,2.1655
1,5,4,4,8.54,False,completed,1.639,"[2.46, 4.26, 6.58, 8.5]","[1.74, 8.41, 18.2, 10.56]",0.046,0.908,2.171
3,1,1,4,4.68,True,out_of_bounds,1.496,[1.04],[19.71],0.04,0.434,0.125
1,1,4,4,8.54,False,completed,1.586,"[2.46, 4.24, 6.56, 8.5]","[3.2, 8.52, 18.25, 9.7]",0.049,0.855,2.171
1,4,4,4,8.52,False,completed,1.595,"[2.46, 4.24, 6.56, 8.48]","[0.56, 9.04, 19.18, 10.17]",0.05,0.854,2.1737
0,4,4,4,8.56,False,completed,1.585,"[2.5, 4.28, 6.6, 8.52]","[1.11, 10.94, 18.62, 7.96]",0.047,1.232,2.1682
0,2,4,4,8.56,False,completed,1.632,"[2.48, 4.28, 6.6, 8.52]","[1.13, 7.76, 17.86, 10.38]",0.057,0.611,2.1682
0,5,4,4,8.56,False,completed,1.633,"[2.48, 4.28, 6.6, 8.52]","[0.77, 10.36, 19.0, 9.02]",0.05,0.954,2.1682
1,2,4,4,8.6,False,completed,1.642,"[2.5, 4.32, 6.64, 8.56]","[1.32, 7.88, 18.51, 10.13]",0.05,0.688,2.1628
1,3,4,4,8.62,False,completed,1.633,"[2.54, 4.34, 6.66, 8.58]","[1.86, 7.22, 17.48, 10.7]",0.042,0.399,2.1601
0,3,4,4,8.56,False,completed,1.625,"[2.48, 4.28, 6.6, 8.52]","[2.36, 8.4, 17.19, 11.32]",0.056,0.726,2.1682
3,2,0,4,30.0,False,timeout,1.469,[],[],0.026,0.055,0.0
3,3,0,4,30.0,False,timeout,1.483,[],[],0.026,0.057,0.0
3,5,0,4,30.0,False,timeout,1.537,[],[],0.026,0.056,0.0
3,4,0,4,30.0,False,timeout,1.538,[],[],0.026,0.056,0.0
