level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.44,True,out_of_bounds,1.609,[],[],0.052,0.211,0.0
2,2,2,4,8.5,True,out_of_bounds,1.569,"[2.7, 5.32]","[6.53, 3.91]",0.056,1.27,0.25
2,5,3,4,9.2,True,out_of_bounds,1.606,"[2.74, 5.48, 8.48]","[7.93, 3.73, 17.36]",0.054,0.652,0.375
2,1,3,4,9.68,True,out_of_bounds,1.612,"[2.4, 5.46, 8.36]","[11.16, 13.64, 9.37]",0.058,1.301,0.375
1,1,4,4,11.28,False,completed,1.612,"[2.6, 5.36, 8.44, 11.24]","[4.07, 6.76, 17.48, 3.67]",0.054,0.504,1.8865
1,5,4,4,11.3,False,completed,1.606,"[2.6, 5.38, 8.46, 11.26]","[6.54, 2.37, 17.48, 7.87]",0.051,1.102,1.885
2,3,3,4,9.7,True,out_of_bounds,1.602,"[2.58, 5.48, 8.5]","[11.62, 14.28, 14.33]",0.057,1.043,0.375
0,2,4,4,11.34,False,completed,1.583,"[2.62, 5.4, 8.48, 11.3]","[5.22, 2.93, 18.17, 2.11]",0.058,1.391,1.8818
1,3,4,4,11.4,False,completed,1.602,"[2.68, 5.46, 8.54, 11.36]","[5.26, 2.24, 18.39, 6.31]",0.056,0.956,1.8772
0,4,4,4,11.34,False,completed,1.615,"[2.64, 5.4, 8.48, 11.3]","[3.87, 6.58, 19.91, 1.33]",0.056,0.74,1.8818
1,2,4,4,11.36,False,completed,1.569,"[2.66, 5.42, 8.5, 11.32]","[6.93, 4.07, 19.22, 1.69]",0.052,0.816,1.8803
0,3,4,4,11.34,False,completed,1.597,"[2.62, 5.4, 8.48, 11.3]","[3.31, 4.24, 17.93, 2.5]",0.053,0.646,1.8818
3,1,1,4,7.84,True,out_of_bounds,1.299,[1.22],[24.04],0.055,0.785,0.125
0,1,4,4,11.32,False,completed,1.626,"[2.64, 5.4, 8.48, 11.28]","[4.0, 4.97, 17.43, 4.01]",0.059,1.6,1.8834
1,4,4,4,11.3,False,completed,1.632,"[2.6, 5.36, 8.44, 11.26]","[3.5, 4.17, 18.48, 5.11]",0.056,3.823,1.885
0,5,4,4,11.32,False,completed,1.574,"[2.62, 5.4, 8.48, 11.28]","[6.68, 2.82, 17.87, 6.93]",0.06,1.25,1.8834
3,2,0,4,30.0,False,timeout,0.875,[],[],0.04,0.102,0.0
3,3,0,4,30.0,False,timeout,0.872,[],[],0.042,0.098,0.0
3,4,0,4,30.0,False,timeout,0.826,[],[],0.041,0.09,0.0
3,5,0,4,30.0,False,timeout,0.905,[],[],0.044,0.103,0.0
