level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,3,3,4,8.2,True,out_of_bounds,1.385,"[2.54, 4.56, 7.04]","[15.05, 7.54, 15.94]",0.022,0.629,0.375
0,2,3,4,8.22,True,out_of_bounds,1.358,"[2.54, 4.56, 7.06]","[17.21, 5.73, 15.05]",0.023,0.427,0.375
1,1,3,4,8.18,True,out_of_bounds,1.362,"[2.52, 4.52, 7.02]","[13.6, 4.78, 15.54]",0.023,0.453,0.375
0,4,3,4,8.22,True,out_of_bounds,1.36,"[2.56, 4.58, 7.06]","[15.52, 5.06, 15.25]",0.024,0.596,0.375
1,4,3,4,8.2,True,out_of_bounds,1.37,"[2.52, 4.54, 7.02]","[16.27, 6.21, 15.53]",0.023,0.19,0.375
2,4,2,4,6.94,True,out_of_bounds,1.37,"[2.48, 4.6]","[8.59, 5.81]",0.022,0.466,0.25
0,5,3,4,8.22,True,out_of_bounds,1.389,"[2.54, 4.56, 7.06]","[17.42, 3.14, 14.57]",0.023,0.355,0.375
2,2,2,4,7.06,True,out_of_bounds,1.354,"[2.6, 4.44]","[13.51, 7.07]",0.019,0.397,0.25
1,3,3,4,8.28,True,out_of_bounds,1.391,"[2.6, 4.62, 7.1]","[16.52, 7.81, 15.67]",0.023,0.544,0.375
1,5,3,4,8.18,True,out_of_bounds,1.388,"[2.52, 4.54, 7.04]","[17.6, 4.18, 16.74]",0.022,0.718,0.375
0,1,3,4,8.22,True,out_of_bounds,1.361,"[2.56, 4.56, 7.06]","[15.89, 7.01, 16.64]",0.022,0.102,0.375
2,5,3,4,8.16,True,out_of_bounds,1.388,"[2.64, 4.68, 7.06]","[11.66, 8.28, 14.83]",0.017,0.665,0.375
1,2,3,4,8.24,True,out_of_bounds,1.354,"[2.56, 4.58, 7.08]","[18.89, 5.76, 16.11]",0.021,0.414,0.375
2,3,4,4,9.4,False,completed,1.391,"[2.5, 4.66, 7.06, 9.36]","[31.28, 17.74, 14.24, 24.69]",0.021,0.211,2.0638
3,1,1,4,5.54,True,out_of_bounds,1.309,[1.3],[18.51],0.038,0.108,0.125
2,1,3,4,8.26,True,out_of_bounds,1.362,"[2.36, 4.66, 6.92]","[32.37, 9.74, 7.45]",0.03,0.417,0.375
3,2,0,4,30.0,False,timeout,1.223,[],[],0.009,0.021,0.0
3,4,0,4,30.0,False,timeout,1.269,[],[],0.008,0.021,0.0
3,3,0,4,30.0,False,timeout,1.234,[],[],0.009,0.021,0.0
3,5,0,4,30.0,False,timeout,1.233,[],[],0.009,0.022,0.0
