level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.44,True,out_of_bounds,1.609,[],[],0.051,0.889,0.0
0,2,3,4,9.06,True,out_of_bounds,1.692,"[2.62, 4.98, 7.82]","[5.2, 9.21, 20.81]",0.049,0.923,0.375
0,3,3,4,9.08,True,out_of_bounds,1.723,"[2.62, 4.96, 7.82]","[3.3, 6.26, 24.33]",0.044,0.667,0.375
2,2,2,4,7.84,True,out_of_bounds,1.684,"[2.7, 4.88]","[6.51, 6.54]",0.049,0.951,0.25
0,4,3,4,9.08,True,out_of_bounds,1.686,"[2.64, 4.96, 7.8]","[3.85, 6.49, 19.1]",0.052,1.017,0.375
2,1,3,4,9.14,True,out_of_bounds,1.717,"[2.4, 5.06, 7.68]","[11.15, 16.91, 8.65]",0.043,0.736,0.375
2,3,3,4,9.2,True,out_of_bounds,1.729,"[2.58, 5.04, 7.84]","[11.61, 16.32, 20.24]",0.046,0.809,0.375
0,5,3,4,9.08,True,out_of_bounds,1.66,"[2.62, 4.96, 7.82]","[6.65, 6.85, 22.34]",0.047,0.661,0.375
1,5,3,4,9.06,True,out_of_bounds,1.694,"[2.6, 4.94, 7.8]","[6.51, 5.39, 23.5]",0.044,1.19,0.375
0,1,3,4,9.08,True,out_of_bounds,1.696,"[2.64, 4.98, 7.82]","[3.98, 7.25, 25.06]",0.05,0.866,0.375
1,1,3,4,9.04,True,out_of_bounds,1.717,"[2.6, 4.92, 7.76]","[4.05, 8.34, 21.42]",0.047,0.902,0.375
3,1,1,4,4.62,True,out_of_bounds,1.134,[1.22],[24.04],0.044,0.602,0.125
1,3,3,4,9.14,True,out_of_bounds,1.729,"[2.68, 5.02, 7.88]","[5.24, 4.75, 23.51]",0.05,0.892,0.375
1,2,3,4,9.1,True,out_of_bounds,1.684,"[2.66, 5.0, 7.86]","[6.89, 10.02, 21.23]",0.049,0.6,0.375
1,4,3,4,9.06,True,out_of_bounds,1.694,"[2.6, 4.92, 7.76]","[3.48, 3.08, 19.72]",0.05,0.993,0.375
2,5,3,4,10.46,True,out_of_bounds,1.694,"[2.74, 5.08, 7.82]","[7.89, 3.34, 21.69]",0.052,0.759,0.375
3,2,0,4,30.0,False,timeout,1.066,[],[],0.06,0.763,0.0
3,3,0,4,30.0,False,timeout,1.134,[],[],0.073,0.789,0.0
3,4,0,4,30.0,False,timeout,1.076,[],[],0.074,0.785,0.0
3,5,0,4,30.0,False,timeout,1.074,[],[],0.072,0.802,0.0
