level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,3,0,4,2.52,True,out_of_bounds,1.44,[],[],0.061,0.631,0.0
0,4,0,4,2.52,True,out_of_bounds,1.497,[],[],0.051,0.147,0.0
1,2,0,4,2.54,True,out_of_bounds,1.504,[],[],0.047,0.202,0.0
0,2,0,4,2.5,True,out_of_bounds,1.473,[],[],0.054,0.204,0.0
1,3,0,4,2.56,True,out_of_bounds,1.459,[],[],0.052,0.227,0.0
0,5,0,4,2.52,True,out_of_bounds,1.513,[],[],0.051,1.016,0.0
0,1,0,4,2.52,True,out_of_bounds,1.401,[],[],0.055,0.457,0.0
2,1,0,4,2.36,True,out_of_bounds,1.448,[],[],0.05,0.508,0.0
1,1,0,4,2.5,True,out_of_bounds,1.448,[],[],0.051,0.741,0.0
2,2,0,4,2.6,True,out_of_bounds,1.504,[],[],0.057,0.818,0.0
2,3,0,4,2.48,True,out_of_bounds,1.459,[],[],0.05,0.754,0.0
1,5,0,4,2.5,True,out_of_bounds,1.525,[],[],0.051,0.531,0.0
2,4,0,4,2.46,True,out_of_bounds,1.493,[],[],0.057,0.843,0.0
1,4,0,4,2.48,True,out_of_bounds,1.493,[],[],0.09,0.432,0.0
2,5,0,4,2.74,True,out_of_bounds,1.525,[],[],0.065,0.304,0.0
3,1,1,4,4.68,True,out_of_bounds,1.595,[1.14],[20.45],0.097,0.257,0.125
3,3,0,4,30.0,False,timeout,1.486,[],[],0.032,0.066,0.0
3,5,0,4,30.0,False,timeout,1.518,[],[],0.033,0.081,0.0
3,2,0,4,30.0,False,timeout,1.473,[],[],0.033,0.075,0.0
3,4,0,4,30.0,False,timeout,1.471,[],[],0.032,0.078,0.0
