level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.32,True,out_of_bounds,1.314,[],[],0.022,0.229,0.0
2,5,0,4,1.78,True,out_of_bounds,1.301,[],[],0.024,0.395,0.0
2,1,2,4,4.7,True,out_of_bounds,1.323,"[2.3, 4.66]","[7.31, 10.3]",0.022,0.268,0.25
0,4,3,4,7.66,True,out_of_bounds,1.679,"[2.44, 4.56, 6.74]","[2.09, 8.17, 22.33]",0.023,0.267,0.375
1,5,3,4,7.66,True,out_of_bounds,1.725,"[2.42, 4.56, 6.74]","[2.95, 5.06, 24.11]",0.024,0.372,0.375
0,2,3,4,7.66,True,out_of_bounds,1.699,"[2.42, 4.54, 6.74]","[2.22, 6.89, 20.75]",0.024,0.15,0.375
0,3,3,4,7.66,True,out_of_bounds,1.7,"[2.42, 4.56, 6.74]","[2.66, 8.74, 22.41]",0.024,0.185,0.375
1,4,3,4,7.68,True,out_of_bounds,1.687,"[2.44, 4.56, 6.74]","[2.27, 7.08, 22.36]",0.025,0.198,0.375
0,1,3,4,7.66,True,out_of_bounds,1.697,"[2.42, 4.56, 6.74]","[3.3, 7.92, 22.73]",0.026,0.458,0.375
1,3,3,4,7.66,True,out_of_bounds,1.715,"[2.42, 4.56, 6.74]","[2.89, 8.24, 22.55]",0.024,0.169,0.375
2,2,2,4,6.74,True,out_of_bounds,1.689,"[2.44, 4.44]","[6.41, 7.26]",0.024,0.222,0.25
1,2,3,4,7.64,True,out_of_bounds,1.689,"[2.42, 4.56, 6.74]","[1.73, 6.77, 21.05]",0.024,0.379,0.375
0,5,3,4,7.66,True,out_of_bounds,1.711,"[2.42, 4.56, 6.74]","[2.25, 4.88, 23.84]",0.024,0.584,0.375
2,3,3,4,8.62,True,out_of_bounds,1.715,"[2.36, 4.6, 6.72]","[5.38, 18.56, 21.92]",0.023,0.164,0.375
1,1,3,4,7.66,True,out_of_bounds,1.687,"[2.44, 4.54, 6.74]","[4.21, 6.84, 22.91]",0.025,0.131,0.375
3,1,1,4,5.7,True,out_of_bounds,1.263,[1.36],[15.21],0.04,0.198,0.125
3,2,0,4,30.0,False,timeout,1.267,[],[],0.011,0.027,0.0
3,3,0,4,30.0,False,timeout,1.302,[],[],0.01,0.026,0.0
3,4,0,4,30.0,False,timeout,1.282,[],[],0.011,0.027,0.0
3,5,0,4,30.0,False,timeout,1.302,[],[],0.011,0.026,0.0
